CountyState,lon,lat,MajorClassAdmission,Admissions,CountryofBirth,originlon,originlat
"Atlantic County,  New Jersey",-74.6868815,39.5333379,ImmediateRelatives-Parents,6,"China, People's Republic",104.195397,35.86166
"Gwinnett County,  Georgia",-84.0167423,33.9190653,FamilyPreference4th,29,"China, People's Republic",104.195397,35.86166
"Atlantic County,  New Jersey",-74.6868815,39.5333379,FamilyPreference4th,6,"China, People's Republic",104.195397,35.86166
"Adams County,  Colorado",-104.1930918,39.8398269,FamilyPreference2nd,8,"China, People's Republic",104.195397,35.86166
"Ada County,  Idaho",-116.2420304,43.478767,EmploymentPreference3rdSkilled,5,"China, People's Republic",104.195397,35.86166
"Ada County,  Idaho",-116.2420304,43.478767,EmploymentPreference2nd,4,"China, People's Republic",104.195397,35.86166
"Prince William County,  Virginia",-77.6077865,38.7838939,EmploymentPreference5th,D,"China, People's Republic",104.195397,35.86166
"Saint Lucie County,  Florida",-80.543845,27.3225563,FamilyPreference2nd,D,"China, People's Republic",104.195397,35.86166
"New York County,  New York",-73.9712488,40.7830603,ImmediateRelatives-Children,25,"China, People's Republic",104.195397,35.86166
"Ventura County,  California",-119.1390642,34.3704884,RefugeeandAsyleeAdjustments,4,"China, People's Republic",104.195397,35.86166
"Westchester County,  New York",-73.7948516,41.1220194,EmploymentPreference3rdSkilled,23,"China, People's Republic",104.195397,35.86166
"Yolo County,  California",-121.9017954,38.7646021,EmploymentPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Pinellas County,  Florida",-82.7778579,27.876394,RefugeeandAsyleeAdjustments,12,"China, People's Republic",104.195397,35.86166
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,ImmediateRelatives-Parents,13,"China, People's Republic",104.195397,35.86166
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,EmploymentPreference3rdUnskilled,5,"China, People's Republic",104.195397,35.86166
"Jefferson County,  Colorado",-105.2662931,39.5800298,ImmediateRelatives-Parents,9,"China, People's Republic",104.195397,35.86166
"Jefferson County,  Colorado",-105.2662931,39.5800298,FamilyPreference4th,10,"China, People's Republic",104.195397,35.86166
"District of Columbia County,  District of Columbia",-77.0368707,38.9071923,ImmediateRelatives-Parents,6,"China, People's Republic",104.195397,35.86166
"Adams County,  Colorado",-104.1930918,39.8398269,FamilyPreference3rd,9,"China, People's Republic",104.195397,35.86166
"Jefferson County,  Colorado",-105.2662931,39.5800298,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Baltimore County,  Maryland",-76.7336521,39.4647665,FamilyPreference4th,6,"China, People's Republic",104.195397,35.86166
"Fairfax County,  Virginia",-77.2405153,38.9085472,EmploymentPreference3rdSkilled,41,"China, People's Republic",104.195397,35.86166
"Fairfield County,  Connecticut",-73.3708696,41.2559654,FamilyPreference3rd,D,"China, People's Republic",104.195397,35.86166
"Delaware County,  Pennsylvania",-75.3878525,39.907793,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Mercer County,  New Jersey",-74.7337069,40.3028533,ImmediateRelatives-Spouses,15,"China, People's Republic",104.195397,35.86166
"Santa Barbara County,  California",-119.6982057,34.4208321,ImmediateRelatives-Children,D,"China, People's Republic",104.195397,35.86166
"Multnomah County,  Oregon",-122.5863211,45.5145659,EmploymentPreference1st,D,"China, People's Republic",104.195397,35.86166
"Middlesex County,  New Jersey",-74.3587473,40.4111363,EmploymentPreference3rdSkilled,20,"China, People's Republic",104.195397,35.86166
"Howard County,  Maryland",-76.964306,39.2873463,RefugeeandAsyleeAdjustments,7,"China, People's Republic",104.195397,35.86166
"Chatham County,  Georgia",-81.1196075,31.9994194,ImmediateRelatives-Children,D,"China, People's Republic",104.195397,35.86166
"Fairfield County,  Connecticut",-73.3708696,41.2559654,DiversityProgram,D,"China, People's Republic",104.195397,35.86166
"District of Columbia County,  District of Columbia",-77.0368707,38.9071923,FamilyPreference2nd,17,"China, People's Republic",104.195397,35.86166
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,FamilyPreference4th,D,"China, People's Republic",104.195397,35.86166
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,FamilyPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Philadelphia County,  Pennsylvania",-75.1311874,40.0152766,FamilyPreference1st,14,"China, People's Republic",104.195397,35.86166
"Solano County,  California",-121.9017954,38.3104969,ImmediateRelatives-Parents,13,"China, People's Republic",104.195397,35.86166
"Solano County,  California",-121.9017954,38.3104969,FamilyPreference2nd,7,"China, People's Republic",104.195397,35.86166
"Broward County,  Florida",-80.365865,26.190096,FamilyPreference1st,D,"China, People's Republic",104.195397,35.86166
"Nassau County,  New York",-73.5594128,40.6546145,RefugeeandAsyleeAdjustments,74,"China, People's Republic",104.195397,35.86166
"Hartford County,  Connecticut",-72.8042797,41.7924343,ImmediateRelatives-Spouses,16,"China, People's Republic",104.195397,35.86166
"Adams County,  Colorado",-104.1930918,39.8398269,ImmediateRelatives-Parents,8,"China, People's Republic",104.195397,35.86166
"Hartford County,  Connecticut",-72.8042797,41.7924343,ImmediateRelatives-Children,D,"China, People's Republic",104.195397,35.86166
"San Bernardino County,  California",-116.419389,34.9592083,EmploymentPreference2nd,13,"China, People's Republic",104.195397,35.86166
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,ImmediateRelatives-Parents,13,"China, People's Republic",104.195397,35.86166
"San Bernardino County,  California",-116.419389,34.9592083,EmploymentPreference1st,59,"China, People's Republic",104.195397,35.86166
"Hartford County,  Connecticut",-72.8042797,41.7924343,EmploymentPreference1st,14,"China, People's Republic",104.195397,35.86166
"Kane County,  Illinois",-88.4016041,41.987884,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Oakland County,  Michigan",-83.336188,42.5921924,EmploymentPreference3rdSkilled,24,"China, People's Republic",104.195397,35.86166
"Adams County,  Colorado",-104.1930918,39.8398269,FamilyPreference1st,D,"China, People's Republic",104.195397,35.86166
"Oakland County,  Michigan",-83.336188,42.5921924,EmploymentPreference1st,64,"China, People's Republic",104.195397,35.86166
"Westchester County,  New York",-73.7948516,41.1220194,EmploymentPreference3rdUnskilled,D,"China, People's Republic",104.195397,35.86166
"Bristol County,  Massachusetts",-71.1448516,41.7938406,FamilyPreference2nd,8,"China, People's Republic",104.195397,35.86166
"Montgomery County,  Ohio",-84.3542049,39.7620028,EmploymentPreference1st,D,"China, People's Republic",104.195397,35.86166
"Guam County,  Guam",144.793731,13.444304,RefugeeandAsyleeAdjustments,14,"China, People's Republic",104.195397,35.86166
"Saint Louis County,  Missouri",-90.4125181,38.6103023,EmploymentPreference3rdSkilled,13,"China, People's Republic",104.195397,35.86166
"Travis County,  Texas",-97.6982272,30.2097015,ImmediateRelatives-Spouses,49,"China, People's Republic",104.195397,35.86166
"Monmouth County,  New Jersey",-74.123996,40.2589455,ImmediateRelatives-Spouses,19,"China, People's Republic",104.195397,35.86166
"Monmouth County,  New Jersey",-74.123996,40.2589455,ImmediateRelatives-Children,5,"China, People's Republic",104.195397,35.86166
"Baltimore County,  Maryland",-76.7336521,39.4647665,ImmediateRelatives-Parents,25,"China, People's Republic",104.195397,35.86166
"Jefferson County,  Colorado",-105.2662931,39.5800298,EmploymentPreference4th,D,"China, People's Republic",104.195397,35.86166
"Fairfield County,  Connecticut",-73.3708696,41.2559654,ImmediateRelatives-Children,6,"China, People's Republic",104.195397,35.86166
"Denton County,  Texas",-97.179026,33.1418611,ImmediateRelatives-Parents,16,"China, People's Republic",104.195397,35.86166
"Brazoria County,  Texas",-95.4777811,29.2131857,RefugeeandAsyleeAdjustments,D,"China, People's Republic",104.195397,35.86166
"Fairfield County,  Connecticut",-73.3708696,41.2559654,FamilyPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Mercer County,  New Jersey",-74.7337069,40.3028533,ImmediateRelatives-Children,D,"China, People's Republic",104.195397,35.86166
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,RefugeeandAsyleeAdjustments,5,"China, People's Republic",104.195397,35.86166
"King County,  Washington",-121.9836029,47.5480339,EmploymentPreference1st,217,"China, People's Republic",104.195397,35.86166
"Montgomery County,  Texas",-95.4777811,30.3213482,RefugeeandAsyleeAdjustments,D,"China, People's Republic",104.195397,35.86166
"Montgomery County,  Texas",-95.4777811,30.3213482,ImmediateRelatives-Spouses,8,"China, People's Republic",104.195397,35.86166
"Ector County,  Texas",-102.5298028,31.8246483,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Orange County,  California",-117.8311428,33.7174708,EmploymentPreference5th,453,"China, People's Republic",104.195397,35.86166
"Bronx County,  New York",-73.8648268,40.8447819,FamilyPreference2nd,5,"China, People's Republic",104.195397,35.86166
"Hidalgo County,  Texas",-98.2212979,26.4656319,EmploymentPreference2nd,4,"China, People's Republic",104.195397,35.86166
"Riverside County,  California",-117.3961192,33.9532966,RefugeeandAsyleeAdjustments,92,"China, People's Republic",104.195397,35.86166
"Riverside County,  California",-117.3961192,33.9532966,ImmediateRelatives-Spouses,76,"China, People's Republic",104.195397,35.86166
"Clark County,  Washington",-122.5194378,45.7466471,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Hampden County,  Massachusetts",-72.6624209,42.1172314,FamilyPreference2nd,5,"China, People's Republic",104.195397,35.86166
"Hampden County,  Massachusetts",-72.6624209,42.1172314,EmploymentPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Solano County,  California",-121.9017954,38.3104969,EmploymentPreference3rdSkilled,4,"China, People's Republic",104.195397,35.86166
"Atlantic County,  New Jersey",-74.6868815,39.5333379,RefugeeandAsyleeAdjustments,D,"China, People's Republic",104.195397,35.86166
"San Bernardino County,  California",-116.419389,34.9592083,FamilyPreference2nd,37,"China, People's Republic",104.195397,35.86166
"Franklin County,  Ohio",-82.9931607,40.0154745,ImmediateRelatives-Children,14,"China, People's Republic",104.195397,35.86166
"Gwinnett County,  Georgia",-84.0167423,33.9190653,FamilyPreference2nd,25,"China, People's Republic",104.195397,35.86166
"Bristol County,  Massachusetts",-71.1448516,41.7938406,RefugeeandAsyleeAdjustments,D,"China, People's Republic",104.195397,35.86166
"Atlantic County,  New Jersey",-74.6868815,39.5333379,FamilyPreference2nd,10,"China, People's Republic",104.195397,35.86166
"Atlantic County,  New Jersey",-74.6868815,39.5333379,EmploymentPreference1st,D,"China, People's Republic",104.195397,35.86166
"Henrico County,  Virginia",-77.3324425,37.5059332,FamilyPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Henrico County,  Virginia",-77.3324425,37.5059332,EmploymentPreference3rdSkilled,10,"China, People's Republic",104.195397,35.86166
"Bexar County,  Texas",-98.5721016,29.4200763,ImmediateRelatives-Parents,24,"China, People's Republic",104.195397,35.86166
"Adams County,  Colorado",-104.1930918,39.8398269,EmploymentPreference3rdSkilled,D,"China, People's Republic",104.195397,35.86166
"Williamson County,  Texas",NA,NA,EmploymentPreference3rdSkilled,4,"China, People's Republic",104.195397,35.86166
"Ventura County,  California",-119.1390642,34.3704884,ImmediateRelatives-Spouses,15,"China, People's Republic",104.195397,35.86166
"Alameda County,  California",-121.7195459,37.6016892,EmploymentPreference1st,184,"China, People's Republic",104.195397,35.86166
"Yolo County,  California",-121.9017954,38.7646021,RefugeeandAsyleeAdjustments,8,"China, People's Republic",104.195397,35.86166
"Bernalillo County,  New Mexico",-106.6291304,35.0177854,ImmediateRelatives-Spouses,18,"China, People's Republic",104.195397,35.86166
"Baltimore County,  Maryland",-76.7336521,39.4647665,RefugeeandAsyleeAdjustments,9,"China, People's Republic",104.195397,35.86166
"Baltimore County,  Maryland",-76.7336521,39.4647665,Other,D,"China, People's Republic",104.195397,35.86166
"Somerset County,  New Jersey",-74.6400432,40.5292099,FamilyPreference2nd,5,"China, People's Republic",104.195397,35.86166
"Arapahoe County,  Colorado",-104.332644,39.62031,EmploymentPreference1st,D,"China, People's Republic",104.195397,35.86166
"Delaware County,  Pennsylvania",-75.3878525,39.907793,ImmediateRelatives-Parents,20,"China, People's Republic",104.195397,35.86166
"Delaware County,  Pennsylvania",-75.3878525,39.907793,FamilyPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Contra Costa County,  California",-121.9017954,37.8534093,FamilyPreference2nd,30,"China, People's Republic",104.195397,35.86166
"Multnomah County,  Oregon",-122.5863211,45.5145659,EmploymentPreference5th,5,"China, People's Republic",104.195397,35.86166
"Kings County,  New York",-73.9441579,40.6781784,ImmediateRelatives-Children,75,"China, People's Republic",104.195397,35.86166
"Brazoria County,  Texas",-95.4777811,29.2131857,ImmediateRelatives-Children,5,"China, People's Republic",104.195397,35.86166
"Multnomah County,  Oregon",-122.5863211,45.5145659,ImmediateRelatives-Spouses,48,"China, People's Republic",104.195397,35.86166
"Mercer County,  New Jersey",-74.7337069,40.3028533,ImmediateRelatives-Parents,45,"China, People's Republic",104.195397,35.86166
"Contra Costa County,  California",-121.9017954,37.8534093,EmploymentPreference1st,50,"China, People's Republic",104.195397,35.86166
"Harris County,  Texas",-95.3102505,29.7751825,FamilyPreference4th,57,"China, People's Republic",104.195397,35.86166
"Multnomah County,  Oregon",-122.5863211,45.5145659,FamilyPreference4th,55,"China, People's Republic",104.195397,35.86166
"Multnomah County,  Oregon",-122.5863211,45.5145659,ImmediateRelatives-Parents,30,"China, People's Republic",104.195397,35.86166
"San Francisco County,  California",-122.4194155,37.7749295,RefugeeandAsyleeAdjustments,71,"China, People's Republic",104.195397,35.86166
"Douglas County,  Nebraska",-96.195132,41.3148116,RefugeeandAsyleeAdjustments,D,"China, People's Republic",104.195397,35.86166
"Douglas County,  Nebraska",-96.195132,41.3148116,ImmediateRelatives-Parents,8,"China, People's Republic",104.195397,35.86166
"Mercer County,  New Jersey",-74.7337069,40.3028533,EmploymentPreference3rdSkilled,13,"China, People's Republic",104.195397,35.86166
"Riverside County,  California",-117.3961192,33.9532966,ImmediateRelatives-Children,17,"China, People's Republic",104.195397,35.86166
"Riverside County,  California",-117.3961192,33.9532966,ImmediateRelatives-Parents,85,"China, People's Republic",104.195397,35.86166
"Douglas County,  Nebraska",-96.195132,41.3148116,EmploymentPreference5th,D,"China, People's Republic",104.195397,35.86166
"Alameda County,  California",-121.7195459,37.6016892,ImmediateRelatives-Children,43,"China, People's Republic",104.195397,35.86166
"Hartford County,  Connecticut",-72.8042797,41.7924343,RefugeeandAsyleeAdjustments,5,"China, People's Republic",104.195397,35.86166
"Gwinnett County,  Georgia",-84.0167423,33.9190653,ImmediateRelatives-Parents,77,"China, People's Republic",104.195397,35.86166
"Lehigh County,  Pennsylvania",-75.5742467,40.6519679,EmploymentPreference1st,7,"China, People's Republic",104.195397,35.86166
"Lehigh County,  Pennsylvania",-75.5742467,40.6519679,EmploymentPreference2nd,D,"China, People's Republic",104.195397,35.86166
"Saint Lucie County,  Florida",-80.543845,27.3225563,ImmediateRelatives-Children,D,"China, People's Republic",104.195397,35.86166
"Saint Lucie County,  Florida",-80.543845,27.3225563,ImmediateRelatives-Spouses,6,"China, People's Republic",104.195397,35.86166
